Timestamp,CPU_Utilization(%)
2025-03-28 15:56:16.327,0.0
2025-03-28 15:56:16.527,0.0
2025-03-28 15:56:16.727,0.0
2025-03-28 15:56:16.927,0.0
2025-03-28 15:56:17.128,0.0
2025-03-28 15:56:17.328,0.0
2025-03-28 15:56:17.528,0.0
2025-03-28 15:56:17.729,0.0
2025-03-28 15:56:17.929,0.0
2025-03-28 15:56:18.129,0.0
2025-03-28 15:56:18.330,0.0
2025-03-28 15:56:18.530,0.0
2025-03-28 15:56:18.731,0.0
2025-03-28 15:56:18.931,0.0
2025-03-28 15:56:19.131,0.0
2025-03-28 15:56:19.332,0.0
2025-03-28 15:56:19.532,0.0
2025-03-28 15:56:19.733,0.0
2025-03-28 15:56:19.933,0.0
2025-03-28 15:56:20.134,10.0
2025-03-28 15:56:20.334,0.0
2025-03-28 15:56:20.534,0.0
2025-03-28 15:56:20.735,0.0
2025-03-28 15:56:20.935,2.4
2025-03-28 15:56:21.136,0.0
2025-03-28 15:56:21.336,0.0
2025-03-28 15:56:21.537,0.0
2025-03-28 15:56:21.737,0.0
2025-03-28 15:56:21.937,0.0
2025-03-28 15:56:22.138,0.0
2025-03-28 15:56:22.338,0.0
2025-03-28 15:56:22.539,0.0
2025-03-28 15:56:22.739,0.0
2025-03-28 15:56:22.939,0.0
2025-03-28 15:56:23.140,0.0
2025-03-28 15:56:23.340,0.0
2025-03-28 15:56:23.541,0.0
2025-03-28 15:56:23.741,0.0
2025-03-28 15:56:23.942,0.0
2025-03-28 15:56:24.142,0.0
2025-03-28 15:56:24.342,0.0
2025-03-28 15:56:24.543,0.0
2025-03-28 15:56:24.743,0.0
2025-03-28 15:56:24.944,0.0
2025-03-28 15:56:25.144,0.0
2025-03-28 15:56:25.345,0.0
2025-03-28 15:56:25.545,0.0
2025-03-28 15:56:25.746,0.0
2025-03-28 15:56:25.946,0.0
2025-03-28 15:56:26.146,0.0
2025-03-28 15:56:26.347,0.0
2025-03-28 15:56:26.547,0.0
2025-03-28 15:56:26.748,0.0
2025-03-28 15:56:26.948,0.0
2025-03-28 15:56:27.148,0.0
2025-03-28 15:56:27.349,0.0
2025-03-28 15:56:27.549,0.0
2025-03-28 15:56:27.750,0.0
2025-03-28 15:56:27.950,0.0
2025-03-28 15:56:28.151,0.0
2025-03-28 15:56:28.351,0.0
2025-03-28 15:56:28.551,0.0
2025-03-28 15:56:28.752,0.0
2025-03-28 15:56:28.952,0.0
2025-03-28 15:56:29.153,0.0
2025-03-28 15:56:29.353,0.0
2025-03-28 15:56:29.554,0.0
2025-03-28 15:56:29.754,0.0
2025-03-28 15:56:29.954,22.0
2025-03-28 15:56:30.156,26.8
2025-03-28 15:56:30.356,25.0
2025-03-28 15:56:30.557,65.9
2025-03-28 15:56:30.757,25.0
2025-03-28 15:56:30.958,23.1
2025-03-28 15:56:31.159,25.0
2025-03-28 15:56:31.359,7.3
2025-03-28 15:56:31.560,0.0
2025-03-28 15:56:31.760,0.0
2025-03-28 15:56:31.960,0.0
2025-03-28 15:56:32.161,0.0
2025-03-28 15:56:32.361,0.0
2025-03-28 15:56:32.561,0.0
2025-03-28 15:56:32.762,0.0
2025-03-28 15:56:32.962,0.0
2025-03-28 15:56:33.162,0.0
2025-03-28 15:56:33.363,0.0
2025-03-28 15:56:33.563,0.0
2025-03-28 15:56:33.763,0.0
2025-03-28 15:56:33.964,0.0
2025-03-28 15:56:34.164,0.0
2025-03-28 15:56:34.364,0.0
2025-03-28 15:56:34.565,0.0
2025-03-28 15:56:34.765,0.0
2025-03-28 15:56:34.965,0.0
2025-03-28 15:56:35.165,0.0
2025-03-28 15:56:35.366,0.0
2025-03-28 15:56:35.566,0.0
2025-03-28 15:56:35.767,0.0
2025-03-28 15:56:35.967,2.4
2025-03-28 15:56:36.168,0.0
2025-03-28 15:56:36.368,0.0
2025-03-28 15:56:36.569,10.0
2025-03-28 15:56:36.769,0.0
2025-03-28 15:56:36.969,0.0
2025-03-28 15:56:37.170,0.0
2025-03-28 15:56:37.370,0.0
2025-03-28 15:56:37.571,0.0
2025-03-28 15:56:37.771,0.0
2025-03-28 15:56:37.972,0.0
2025-03-28 15:56:38.172,0.0
2025-03-28 15:56:38.372,0.0
2025-03-28 15:56:38.573,0.0
2025-03-28 15:56:38.773,0.0
2025-03-28 15:56:38.974,0.0
2025-03-28 15:56:39.174,0.0
2025-03-28 15:56:39.375,0.0
2025-03-28 15:56:39.575,0.0
2025-03-28 15:56:39.775,0.0
2025-03-28 15:56:39.976,0.0
2025-03-28 15:56:40.176,0.0
2025-03-28 15:56:40.377,0.0
2025-03-28 15:56:40.577,0.0
2025-03-28 15:56:40.778,0.0
2025-03-28 15:56:40.978,0.0
2025-03-28 15:56:41.178,0.0
2025-03-28 15:56:41.379,0.0
2025-03-28 15:56:41.579,0.0
2025-03-28 15:56:41.780,0.0
2025-03-28 15:56:41.980,0.0
2025-03-28 15:56:42.181,0.0
2025-03-28 15:56:42.381,0.0
2025-03-28 15:56:42.581,0.0
2025-03-28 15:56:42.782,0.0
2025-03-28 15:56:42.982,0.0
2025-03-28 15:56:43.183,0.0
2025-03-28 15:56:43.383,0.0
2025-03-28 15:56:43.584,0.0
2025-03-28 15:56:43.784,0.0
2025-03-28 15:56:43.984,0.0
2025-03-28 15:56:44.185,0.0
2025-03-28 15:56:44.385,0.0
2025-03-28 15:56:44.586,0.0
2025-03-28 15:56:44.786,0.0
2025-03-28 15:56:44.987,0.0
2025-03-28 15:56:45.187,0.0
2025-03-28 15:56:45.387,0.0
2025-03-28 15:56:45.588,0.0
2025-03-28 15:56:45.788,0.0
2025-03-28 15:56:45.989,0.0
2025-03-28 15:56:46.189,0.0
2025-03-28 15:56:46.390,0.0
2025-03-28 15:56:46.590,0.0
2025-03-28 15:56:46.790,0.0
2025-03-28 15:56:46.991,0.0
2025-03-28 15:56:47.191,2.4
2025-03-28 15:56:47.392,0.0
2025-03-28 15:56:47.592,0.0
2025-03-28 15:56:47.793,0.0
2025-03-28 15:56:47.993,0.0
2025-03-28 15:56:48.193,0.0
2025-03-28 15:56:48.394,0.0
2025-03-28 15:56:48.594,0.0
2025-03-28 15:56:48.795,0.0
2025-03-28 15:56:48.995,0.0
2025-03-28 15:56:49.196,0.0
2025-03-28 15:56:49.396,0.0
2025-03-28 15:56:49.597,0.0
2025-03-28 15:56:49.797,0.0
2025-03-28 15:56:49.997,0.0
2025-03-28 15:56:50.198,0.0
2025-03-28 15:56:50.398,0.0
2025-03-28 15:56:50.599,0.0
2025-03-28 15:56:50.799,0.0
2025-03-28 15:56:50.999,0.0
2025-03-28 15:56:51.200,0.0
2025-03-28 15:56:51.400,0.0
2025-03-28 15:56:51.601,0.0
2025-03-28 15:56:51.801,0.0
2025-03-28 15:56:52.002,0.0
2025-03-28 15:56:52.202,0.0
2025-03-28 15:56:52.402,0.0
2025-03-28 15:56:52.603,0.0
